QualifiedName,ModifiedName,CBO,DIT,WMC,LOC,LCOM
org.apache.pdfbox.pdmodel.interactive.action.PDActionURI,org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java-2.0.26,1,1,4,29,0
org.apache.pdfbox.pdmodel.interactive.action.PDAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDAdditionalActions.java-2.0.26,4,0,5,13,0
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java-2.0.26,4,0,33,89,0
org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java-2.0.26,3,0,18,49,0
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java-2.0.26,4,0,15,41,0
org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java-2.0.26,4,0,9,25,0
org.apache.pdfbox.pdmodel.interactive.action.PDTargetDirectory,org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java-2.0.26,5,0,23,66,0
org.apache.pdfbox.pdmodel.interactive.action.PDURIDictionary,org/apache/pdfbox/pdmodel/interactive/action/PDURIDictionary.java-2.0.26,1,0,3,13,0
org.apache.pdfbox.pdmodel.interactive.action.PDWindowsLaunchParams,org/apache/pdfbox/pdmodel/interactive/action/PDWindowsLaunchParams.java-2.0.26,1,0,3,27,0
org.apache.pdfbox.pdmodel.interactive.annotation.AnnotationFilter,org/apache/pdfbox/pdmodel/interactive/annotation/AnnotationFilter.java-2.0.26,1,1,1,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotation.java-2.0.26,29,0,87,235,0.943
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationFileAttachment.java-2.0.26,4,2,4,21,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationLine.java-2.0.26,11,2,29,136,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationLink.java-2.0.26,12,1,20,62,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationMarkup.java-2.0.26,21,1,59,243,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationPopup.java-2.0.26,3,1,7,19,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationRubberStamp.java-2.0.26,3,2,2,24,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationSquareCircle.java-2.0.26,14,2,22,73,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationText.java-2.0.26,6,2,8,52,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationTextMarkup.java-2.0.26,11,2,14,47,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationUnknown.java-2.0.26,1,1,1,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java-2.0.26,9,1,16,50,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceCharacteristicsDictionary.java-2.0.26,10,0,19,64,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceDictionary.java-2.0.26,5,0,15,39,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceEntry,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceEntry.java-2.0.26,2,0,7,26,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceStream.java-2.0.26,2,2,2,5,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDBorderEffectDictionary.java-2.0.26,1,0,5,19,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDBorderStyleDictionary.java-2.0.26,5,0,10,36,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDExternalDataDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDExternalDataDictionary.java-2.0.26,2,0,3,16,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.AnnotationBorder,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/AnnotationBorder.java-2.0.26,6,0,12,30,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.CloudyBorder,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/CloudyBorder.java-2.0.26,2,0,66,535,0.826
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAbstractAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDAbstractAppearanceHandler.java-2.0.26,13,0,36,187,0.722
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDAppearanceHandler.java-2.0.26,0,1,4,5,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCaretAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDCaretAppearanceHandler.java-2.0.26,10,1,8,52,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCircleAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDCircleAppearanceHandler.java-2.0.26,14,1,13,70,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDFileAttachmentAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDFileAttachmentAppearanceHandler.java-2.0.26,7,1,8,62,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDFreeTextAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDFreeTextAppearanceHandler.java-2.0.26,34,1,65,247,0.333
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDHighlightAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDHighlightAppearanceHandler.java-2.0.26,16,1,26,123,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDInkAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDInkAppearanceHandler.java-2.0.26,8,1,17,67,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLineAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDLineAppearanceHandler.java-2.0.26,10,1,31,150,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDLinkAppearanceHandler.java-2.0.26,12,1,21,81,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolygonAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDPolygonAppearanceHandler.java-2.0.26,13,1,26,100,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolylineAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDPolylineAppearanceHandler.java-2.0.26,14,1,30,115,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSoundAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDSoundAppearanceHandler.java-2.0.26,2,1,6,16,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquareAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDSquareAppearanceHandler.java-2.0.26,14,1,13,57,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquigglyAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDSquigglyAppearanceHandler.java-2.0.26,18,1,14,93,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDStrikeoutAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDStrikeoutAppearanceHandler.java-2.0.26,8,1,17,76,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDTextAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDTextAppearanceHandler.java-2.0.26,14,1,44,469,0
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDUnderlineAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDUnderlineAppearanceHandler.java-2.0.26,8,1,17,76,0
org.apache.pdfbox.pdmodel.interactive.annotation.layout.AppearanceStyle,org/apache/pdfbox/pdmodel/interactive/annotation/layout/AppearanceStyle.java-2.0.26,1,0,6,17,0.733
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainText,org/apache/pdfbox/pdmodel/interactive/annotation/layout/PlainText.java-2.0.26,0,0,0,95,0
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainTextFormatter,org/apache/pdfbox/pdmodel/interactive/annotation/layout/PlainTextFormatter.java-2.0.26,4,0,10,131,0.111
org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream,org/apache/pdfbox/pdmodel/interactive/digitalsignature/COSFilterInputStream.java-2.0.26,0,0,18,47,0.25
org.apache.pdfbox.pdmodel.interactive.digitalsignature.ExternalSigningSupport,org/apache/pdfbox/pdmodel/interactive/digitalsignature/ExternalSigningSupport.java-2.0.26,0,1,2,3,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuild.java-2.0.26,3,0,12,35,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuildDataDict.java-2.0.26,2,0,13,58,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValue.java-2.0.26,6,0,31,144,0.91
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueCertificate,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueCertificate.java-2.0.26,4,0,28,161,0.814
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueMDP.java-2.0.26,2,0,7,16,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueTimeStamp.java-2.0.26,2,0,6,18,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSignature.java-2.0.26,8,0,21,122,0.97
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SignatureInterface,org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureInterface.java-2.0.26,0,1,1,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SignatureOptions,org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java-2.0.26,4,0,12,38,0.857
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SigningSupport,org/apache/pdfbox/pdmodel/interactive/digitalsignature/SigningSupport.java-2.0.26,1,0,4,17,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDFTemplateBuilder.java-2.0.26,12,1,31,48,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDFTemplateCreator.java-2.0.26,3,0,2,65,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDFTemplateStructure.java-2.0.26,15,0,50,145,0.98
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDVisibleSigBuilder.java-2.0.26,18,0,28,249,0.074
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDVisibleSigProperties.java-2.0.26,4,0,9,52,0.857
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDVisibleSignDesigner.java-2.0.26,3,0,30,197,0.882
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDDestination.java-2.0.26,9,0,15,32,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDNamedDestination.java-2.0.26,3,1,4,23,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageDestination.java-2.0.26,7,1,24,58,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitDestination.java-2.0.26,1,2,5,16,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitHeightDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitHeightDestination.java-2.0.26,1,2,8,24,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitRectangleDestination.java-2.0.26,1,2,14,39,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitWidthDestination.java-2.0.26,1,2,8,24,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java-2.0.26,4,2,12,34,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDDocumentOutline.java-2.0.26,3,2,5,13,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDOutlineItem.java-2.0.26,17,2,37,113,0.667
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItemIterator,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDOutlineItemIterator.java-2.0.26,1,0,8,25,0.25
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDOutlineNode.java-2.0.26,5,1,35,94,0
org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper,org/apache/pdfbox/pdmodel/interactive/form/AppearanceGeneratorHelper.java-2.0.26,30,0,73,428,0.895
org.apache.pdfbox.pdmodel.interactive.form.AppearanceStyle,org/apache/pdfbox/pdmodel/interactive/form/AppearanceStyle.java-2.0.26,1,0,6,17,0.733
org.apache.pdfbox.pdmodel.interactive.form.FieldUtils,org/apache/pdfbox/pdmodel/interactive/form/FieldUtils.java-2.0.26,0,0,1,52,0
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm,org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java-2.0.26,22,0,45,236,0.816
org.apache.pdfbox.pdmodel.interactive.form.PDButton,org/apache/pdfbox/pdmodel/interactive/form/PDButton.java-2.0.26,5,2,16,144,0.889
org.apache.pdfbox.pdmodel.interactive.form.PDCheckBox,org/apache/pdfbox/pdmodel/interactive/form/PDCheckBox.java-2.0.26,4,3,5,22,0
org.apache.pdfbox.pdmodel.interactive.form.PDChoice,org/apache/pdfbox/pdmodel/interactive/form/PDChoice.java-2.0.26,5,3,13,121,0.889
org.apache.pdfbox.pdmodel.interactive.form.PDComboBox,org/apache/pdfbox/pdmodel/interactive/form/PDComboBox.java-2.0.26,6,4,6,20,0
org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString,org/apache/pdfbox/pdmodel/interactive/form/PDDefaultAppearanceString.java-2.0.26,8,0,20,100,0.926
org.apache.pdfbox.pdmodel.interactive.form.PDField,org/apache/pdfbox/pdmodel/interactive/form/PDField.java-2.0.26,9,0,32,126,0.769
org.apache.pdfbox.pdmodel.interactive.form.PDFieldFactory,org/apache/pdfbox/pdmodel/interactive/form/PDFieldFactory.java-2.0.26,16,0,17,48,0
org.apache.pdfbox.pdmodel.interactive.form.PDFieldTree,org/apache/pdfbox/pdmodel/interactive/form/PDFieldTree.java-2.0.26,2,0,2,40,0
org.apache.pdfbox.pdmodel.interactive.form.PDListBox,org/apache/pdfbox/pdmodel/interactive/form/PDListBox.java-2.0.26,6,4,4,17,0
org.apache.pdfbox.pdmodel.interactive.form.PDNonTerminalField,org/apache/pdfbox/pdmodel/interactive/form/PDNonTerminalField.java-2.0.26,7,1,16,76,0
org.apache.pdfbox.pdmodel.interactive.form.PDPushButton,org/apache/pdfbox/pdmodel/interactive/form/PDPushButton.java-2.0.26,5,3,3,27,0
org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton,org/apache/pdfbox/pdmodel/interactive/form/PDRadioButton.java-2.0.26,6,3,7,33,0
org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField,org/apache/pdfbox/pdmodel/interactive/form/PDSignatureField.java-2.0.26,11,2,21,68,0
org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField,org/apache/pdfbox/pdmodel/interactive/form/PDTerminalField.java-2.0.26,8,1,16,71,0
org.apache.pdfbox.pdmodel.interactive.form.PDTextField,org/apache/pdfbox/pdmodel/interactive/form/PDTextField.java-2.0.26,6,3,19,63,0.923
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText,org/apache/pdfbox/pdmodel/interactive/form/PDVariableText.java-2.0.26,10,2,7,56,0
org.apache.pdfbox.pdmodel.interactive.form.PDXFAResource,org/apache/pdfbox/pdmodel/interactive/form/PDXFAResource.java-2.0.26,3,0,10,38,0.5
org.apache.pdfbox.pdmodel.interactive.form.PlainText,org/apache/pdfbox/pdmodel/interactive/form/PlainText.java-2.0.26,0,0,0,115,0
org.apache.pdfbox.pdmodel.interactive.form.PlainTextFormatter,org/apache/pdfbox/pdmodel/interactive/form/PlainTextFormatter.java-2.0.26,4,0,10,131,0.111
org.apache.pdfbox.pdmodel.interactive.form.ScriptingHandler,org/apache/pdfbox/pdmodel/interactive/form/ScriptingHandler.java-2.0.26,0,1,4,5,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDMeasureDictionary.java-2.0.26,2,0,3,18,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDNumberFormatDictionary.java-2.0.26,2,0,9,71,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDRectlinearMeasureDictionary.java-2.0.26,4,1,37,113,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDViewportDictionary.java-2.0.26,5,0,9,30,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDThread.java-2.0.26,3,0,10,28,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDThreadBead.java-2.0.26,6,0,17,50,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransition,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransition.java-2.0.26,10,1,14,38,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDimension,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionDimension.java-2.0.26,0,0,0,3,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDirection,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionDirection.java-2.0.26,2,0,2,15,1.714
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionMotion,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionMotion.java-2.0.26,0,0,0,3,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionStyle,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionStyle.java-2.0.26,0,0,0,2,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences,org/apache/pdfbox/pdmodel/interactive/viewerpreferences/PDViewerPreferences.java-2.0.26,2,0,22,108,0
org.apache.pdfbox.preflight.Format,org/apache/pdfbox/preflight/Format.java-2.0.26,0,0,0,7,0
org.apache.pdfbox.preflight.PreflightConfiguration,org/apache/pdfbox/preflight/PreflightConfiguration.java-2.0.26,4,0,13,119,0.875
org.apache.pdfbox.preflight.PreflightConstants,org/apache/pdfbox/preflight/PreflightConstants.java-2.0.26,0,1,0,389,0
org.apache.pdfbox.preflight.PreflightContext,org/apache/pdfbox/preflight/PreflightContext.java-2.0.26,11,0,26,77,0.921
org.apache.pdfbox.preflight.PreflightDocument,org/apache/pdfbox/preflight/PreflightDocument.java-2.0.26,6,1,18,48,0.781
org.apache.pdfbox.preflight.PreflightPath,org/apache/pdfbox/preflight/PreflightPath.java-2.0.26,0,0,3,41,0
org.apache.pdfbox.preflight.ValidationResult,org/apache/pdfbox/preflight/ValidationResult.java-2.0.26,1,0,10,142,0.583
org.apache.pdfbox.preflight.Validator_A1b,org/apache/pdfbox/preflight/Validator_A1b.java-2.0.26,0,0,1,110,0
org.apache.pdfbox.preflight.action.AbstractActionManager,org/apache/pdfbox/preflight/action/AbstractActionManager.java-2.0.26,5,0,11,33,0.667
org.apache.pdfbox.preflight.action.ActionManagerFactory,org/apache/pdfbox/preflight/action/ActionManagerFactory.java-2.0.26,0,0,0,76,0
org.apache.pdfbox.preflight.action.GoToAction,org/apache/pdfbox/preflight/action/GoToAction.java-2.0.26,7,1,2,12,0
org.apache.pdfbox.preflight.action.GoToRemoteAction,org/apache/pdfbox/preflight/action/GoToRemoteAction.java-2.0.26,11,2,12,45,0
org.apache.pdfbox.preflight.action.HideAction,org/apache/pdfbox/preflight/action/HideAction.java-2.0.26,9,1,6,20,0
org.apache.pdfbox.preflight.action.InvalidAction,org/apache/pdfbox/preflight/action/InvalidAction.java-2.0.26,3,1,1,11,0
org.apache.pdfbox.preflight.action.NamedAction,org/apache/pdfbox/preflight/action/NamedAction.java-2.0.26,4,1,7,17,0
org.apache.pdfbox.preflight.action.SubmitAction,org/apache/pdfbox/preflight/action/SubmitAction.java-2.0.26,6,1,2,11,0
org.apache.pdfbox.preflight.action.ThreadAction,org/apache/pdfbox/preflight/action/ThreadAction.java-2.0.26,9,1,5,16,0
org.apache.pdfbox.preflight.action.UndefAction,org/apache/pdfbox/preflight/action/UndefAction.java-2.0.26,3,1,1,10,0
org.apache.pdfbox.preflight.action.UriAction,org/apache/pdfbox/preflight/action/UriAction.java-2.0.26,9,1,3,15,0
org.apache.pdfbox.preflight.annotation.AnnotationValidator,org/apache/pdfbox/preflight/annotation/AnnotationValidator.java-2.0.26,15,0,38,139,0.58
org.apache.pdfbox.preflight.annotation.AnnotationValidatorFactory,org/apache/pdfbox/preflight/annotation/AnnotationValidatorFactory.java-2.0.26,8,0,7,28,0
org.apache.pdfbox.preflight.annotation.FreeTextAnnotationValidator,org/apache/pdfbox/preflight/annotation/FreeTextAnnotationValidator.java-2.0.26,4,1,2,9,0
org.apache.pdfbox.preflight.annotation.InkAnnotationValidator,org/apache/pdfbox/preflight/annotation/InkAnnotationValidator.java-2.0.26,4,1,2,9,0
org.apache.pdfbox.preflight.annotation.LineAnnotationValidator,org/apache/pdfbox/preflight/annotation/LineAnnotationValidator.java-2.0.26,6,1,6,20,0
org.apache.pdfbox.preflight.annotation.LinkAnnotationValidator,org/apache/pdfbox/preflight/annotation/LinkAnnotationValidator.java-2.0.26,8,1,7,25,0
org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator,org/apache/pdfbox/preflight/annotation/MarkupAnnotationValidator.java-2.0.26,4,1,2,9,0
org.apache.pdfbox.preflight.annotation.PopupAnnotationValidator,org/apache/pdfbox/preflight/annotation/PopupAnnotationValidator.java-2.0.26,3,1,1,6,0
org.apache.pdfbox.preflight.annotation.PrintMarkAnnotationValidator,org/apache/pdfbox/preflight/annotation/PrintMarkAnnotationValidator.java-2.0.26,3,1,1,6,0
org.apache.pdfbox.preflight.annotation.RubberStampAnnotationValidator,org/apache/pdfbox/preflight/annotation/RubberStampAnnotationValidator.java-2.0.26,3,1,1,6,0
org.apache.pdfbox.preflight.annotation.SquareCircleAnnotationValidator,org/apache/pdfbox/preflight/annotation/SquareCircleAnnotationValidator.java-2.0.26,5,1,5,17,0
org.apache.pdfbox.preflight.annotation.TextAnnotationValidator,org/apache/pdfbox/preflight/annotation/TextAnnotationValidator.java-2.0.26,6,1,3,14,0
org.apache.pdfbox.preflight.annotation.TrapNetAnnotationValidator,org/apache/pdfbox/preflight/annotation/TrapNetAnnotationValidator.java-2.0.26,3,1,1,6,0
org.apache.pdfbox.preflight.annotation.WidgetAnnotationValidator,org/apache/pdfbox/preflight/annotation/WidgetAnnotationValidator.java-2.0.26,5,1,4,15,0
org.apache.pdfbox.preflight.annotation.pdfa.PDFAbAnnotationFactory,org/apache/pdfbox/preflight/annotation/pdfa/PDFAbAnnotationFactory.java-2.0.26,1,1,1,19,0
org.apache.pdfbox.preflight.content.ContentStreamException,org/apache/pdfbox/preflight/content/ContentStreamException.java-2.0.26,0,1,0,12,0
org.apache.pdfbox.preflight.content.PreflightContentStream,org/apache/pdfbox/preflight/content/PreflightContentStream.java-2.0.26,15,2,27,121,0
org.apache.pdfbox.preflight.content.PreflightStreamEngine,org/apache/pdfbox/preflight/content/PreflightStreamEngine.java-2.0.26,63,1,59,297,0.667
org.apache.pdfbox.preflight.content.StubOperator,org/apache/pdfbox/preflight/content/StubOperator.java-2.0.26,2,1,1,119,0
org.apache.pdfbox.preflight.exception.MissingValidationProcessException,org/apache/pdfbox/preflight/exception/MissingValidationProcessException.java-2.0.26,0,1,0,7,0
org.apache.pdfbox.preflight.exception.SyntaxValidationException,org/apache/pdfbox/preflight/exception/SyntaxValidationException.java-2.0.26,1,1,1,13,0
