Path,CBO,DIT,WMC,LOC,LCOM,Buggy
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/state/SetLineJoinStyle.java-2.0.27,0,1,0,10,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/state/SetLineMiterLimit.java-2.0.27,0,1,0,10,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/state/SetLineWidth.java-2.0.27,0,1,0,10,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/state/SetMatrix.java-2.0.27,0,1,0,20,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/state/SetRenderingIntent.java-2.0.27,0,1,0,13,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/BeginText.java-2.0.27,0,1,0,9,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/EndText.java-2.0.27,0,1,0,9,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/MoveText.java-2.0.27,1,1,0,24,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/MoveTextSetLeading.java-2.0.27,0,1,0,16,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/NextLine.java-2.0.27,0,1,0,10,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/SetCharSpacing.java-2.0.27,0,1,0,12,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/SetFontAndSize.java-2.0.27,1,1,0,22,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/SetTextHorizontalScaling.java-2.0.27,0,1,0,13,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/SetTextLeading.java-2.0.27,0,1,0,13,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/SetTextRenderingMode.java-2.0.27,0,1,0,17,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/SetTextRise.java-2.0.27,0,1,0,13,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/SetWordSpacing.java-2.0.27,0,1,0,13,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/ShowText.java-2.0.27,0,1,0,15,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/ShowTextAdjusted.java-2.0.27,0,1,0,15,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/ShowTextLine.java-2.0.27,0,1,0,8,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/ShowTextLineAndSpace.java-2.0.27,0,1,0,11,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSArray.java-2.0.27,5,1,50,144,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSBase.java-2.0.27,0,0,4,11,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/cos/COSBoolean.java-2.0.27,0,1,4,27,1.1,No
pdfbox/src/main/java/org/apache/pdfbox/cos/COSDictionary.java-2.0.27,10,1,64,396,0.667,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSDocument.java-2.0.27,9,1,61,174,0.923,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSFloat.java-2.0.27,0,2,15,68,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSInputStream.java-2.0.27,1,0,2,39,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/cos/COSInteger.java-2.0.27,0,2,13,53,1.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java-2.0.27,0,1,4,600,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSNull.java-2.0.27,0,1,1,12,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSNumber.java-2.0.27,1,1,4,38,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSObject.java-2.0.27,2,1,16,49,0.867,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSObjectKey.java-2.0.27,1,0,11,39,0.375,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSOutputStream.java-2.0.27,5,0,12,67,0.667,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSStream.java-2.0.27,8,2,19,139,0.7,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java-2.0.27,1,1,7,74,0.875,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSUpdateInfo.java-2.0.27,0,1,2,3,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/cos/ICOSVisitor.java-2.0.27,0,1,10,11,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/cos/PDFDocEncoding.java-2.0.27,0,0,3,80,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/cos/UnmodifiableCOSDictionary.java-2.0.27,0,2,3,10,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/PDFDebugger.java-2.0.27,18,0,18,814,0.975,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/CSArrayBased.java-2.0.27,3,0,14,67,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/CSDeviceN.java-2.0.27,5,0,4,41,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/CSIndexed.java-2.0.27,7,0,5,63,0.25,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/CSSeparation.java-2.0.27,2,0,7,133,0.5,No
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/ColorBarCellRenderer.java-2.0.27,0,0,0,8,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNColorant.java-2.0.27,0,0,1,17,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNTableModel.java-2.0.27,1,0,3,36,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedColorant.java-2.0.27,0,0,4,19,0.75,No
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedTableModel.java-2.0.27,1,0,3,37,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/AnnotFlag.java-2.0.27,1,1,1,26,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/EncryptFlag.java-2.0.27,1,1,1,23,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/FieldFlag.java-2.0.27,1,1,1,72,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/Flag.java-2.0.27,0,0,0,6,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/FlagBitsPane.java-2.0.27,11,0,8,34,0.5,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/FlagBitsPaneView.java-2.0.27,0,0,1,49,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/FontFlag.java-2.0.27,1,1,1,24,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/PanoseFlag.java-2.0.27,3,1,2,178,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/SigFlag.java-2.0.27,2,1,1,19,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/FontEncodingPaneController.java-2.0.27,10,0,5,19,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/FontEncodingView.java-2.0.27,0,0,0,120,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/SimpleFont.java-2.0.27,3,1,1,43,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/Type0Font.java-2.0.27,3,1,2,71,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/Type3Font.java-2.0.27,6,1,7,91,1.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/ASCIIPane.java-2.0.27,3,0,3,49,1.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/AddressPane.java-2.0.27,2,0,3,39,1.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexChangeListener.java-2.0.27,1,1,1,2,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexChangedEvent.java-2.0.27,0,0,3,10,0.5,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexEditor.java-2.0.27,8,0,9,119,0.5,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java-2.0.27,3,0,25,56,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModelChangeListener.java-2.0.27,1,1,1,2,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModelChangedEvent.java-2.0.27,0,0,3,12,1.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java-2.0.27,7,0,16,179,1.071,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexView.java-2.0.27,2,0,4,30,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/SelectEvent.java-2.0.27,0,0,1,17,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/SelectionChangeListener.java-2.0.27,1,1,1,2,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/StatusPane.java-2.0.27,1,0,3,27,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/UpperPane.java-2.0.27,1,0,1,19,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java-2.0.27,21,0,23,235,0.95,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/OperatorMarker.java-2.0.27,0,0,1,47,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java-2.0.27,4,0,6,85,0.9,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamImageView.java-2.0.27,2,0,1,59,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamPane.java-2.0.27,8,0,10,307,0.714,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamPaneView.java-2.0.27,0,0,1,15,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamTextView.java-2.0.27,2,0,0,44,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/ColorToolTip.java-2.0.27,0,0,0,26,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/FontToolTip.java-2.0.27,1,0,0,20,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/GToolTip.java-2.0.27,0,1,0,8,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/KToolTip.java-2.0.27,1,1,0,26,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/RGToolTip.java-2.0.27,0,1,0,8,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/SCNToolTip.java-2.0.27,1,1,0,21,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/ToolTipController.java-2.0.27,2,0,1,74,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/stringpane/StringPane.java-2.0.27,1,0,1,26,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatus.java-2.0.27,0,0,1,77,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatusPane.java-2.0.27,2,0,2,47,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java-2.0.27,1,0,6,16,0.8,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DebugLog.java-2.0.27,0,0,6,67,1.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DocumentEntry.java-2.0.27,4,0,3,17,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ErrorDialog.java-2.0.27,0,0,0,137,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/FileOpenSaveDialog.java-2.0.27,0,0,0,50,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/HighResolutionImageIcon.java-2.0.27,0,0,2,17,1.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java-2.0.27,1,1,7,71,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageUtil.java-2.0.27,0,0,1,32,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java-2.0.27,0,0,16,107,0.583,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java-2.0.27,2,0,6,21,0.8,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MenuBase.java-2.0.27,0,0,1,16,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/OSXAdapter.java-2.0.27,0,0,7,134,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/ui/PDFTreeCellRenderer.java-2.0.27,0,0,0,179,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/ui/PDFTreeModel.java-2.0.27,3,0,3,115,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/PageEntry.java-2.0.27,1,0,2,32,1.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/ui/PrintDpiMenu.java-2.0.27,0,1,11,36,0.75,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ReaderBottomPanel.java-2.0.27,0,0,1,27,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/RecentFiles.java-2.0.27,0,0,3,76,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/RenderDestinationMenu.java-2.0.27,1,1,6,59,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/RotationMenu.java-2.0.27,0,1,7,71,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/Tree.java-2.0.27,0,0,0,173,0.0,Yes
debugger/src/main/java/org/apache/pdfbox/debugger/ui/WindowPrefs.java-2.0.27,0,0,4,32,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ZoomMenu.java-2.0.27,0,1,15,55,0.875,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/textsearcher/SearchEngine.java-2.0.27,1,0,0,36,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/textsearcher/SearchPanel.java-2.0.27,1,0,8,96,0.0,No
debugger/src/main/java/org/apache/pdfbox/debugger/ui/textsearcher/Searcher.java-2.0.27,4,0,12,117,0.933,No
examples/src/main/java/org/apache/pdfbox/examples/ant/PDFToTextTask.java-2.0.27,3,2,6,22,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/AddBorderToField.java-2.0.27,0,0,1,14,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/CreateCheckBox.java-2.0.27,14,0,10,105,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/CreateMultiWidgetsForm.java-2.0.27,0,0,1,52,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/CreatePushButton.java-2.0.27,0,0,0,34,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/CreateRadioButtons.java-2.0.27,8,0,6,85,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/CreateSimpleForm.java-2.0.27,0,0,1,41,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/CreateSimpleFormWithEmbeddedFont.java-2.0.27,0,0,1,39,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/FieldTriggers.java-2.0.27,0,0,1,42,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/FillFormField.java-2.0.27,0,0,1,13,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/PrintFields.java-2.0.27,4,0,3,39,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/SetField.java-2.0.27,0,0,1,48,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/interactive/form/UpdateFieldOnDocumentOpen.java-2.0.27,0,0,1,12,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/lucene/IndexPDFFiles.java-2.0.27,0,0,1,74,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/lucene/LucenePDFDocument.java-2.0.27,3,0,2,114,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/AddAnnotations.java-2.0.27,0,0,1,209,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/AddImageToPDF.java-2.0.27,0,0,1,24,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/AddJavascript.java-2.0.27,0,0,2,20,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/AddMessageToEachPage.java-2.0.27,0,0,2,41,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/AddMetadataFromDocInfo.java-2.0.27,0,0,2,39,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreateBlankPDF.java-2.0.27,0,0,1,14,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreateBookmarks.java-2.0.27,0,0,2,35,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreateGradientShadingPDF.java-2.0.27,0,0,1,105,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreateLandscapePDF.java-2.0.27,0,0,2,53,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreatePDFA.java-2.0.27,0,0,1,51,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreatePageLabels.java-2.0.27,0,0,1,20,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreatePatternsPDF.java-2.0.27,0,0,1,66,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreatePortableCollection.java-2.0.27,0,0,2,101,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/CreateSeparationColorBox.java-2.0.27,0,0,1,47,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/EmbeddedFiles.java-2.0.27,0,0,2,50,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/EmbeddedFonts.java-2.0.27,0,0,1,24,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/EmbeddedMultipleFonts.java-2.0.27,2,0,3,68,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/EmbeddedVerticalFonts.java-2.0.27,0,0,1,43,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ExtractEmbeddedFiles.java-2.0.27,2,0,8,76,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ExtractMetadata.java-2.0.27,5,0,9,78,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ExtractTTFFonts.java-2.0.27,0,0,2,103,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/GoToSecondBookmarkOnOpen.java-2.0.27,0,0,2,29,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/HelloWorld.java-2.0.27,0,0,1,23,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/HelloWorldTTF.java-2.0.27,0,0,1,26,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/HelloWorldType1.java-2.0.27,0,0,1,28,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ImageToPDF.java-2.0.27,0,0,1,22,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/PrintBookmarks.java-2.0.27,0,0,1,47,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/PrintDocumentMetaData.java-2.0.27,4,0,3,38,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/PrintURLs.java-2.0.27,3,0,8,52,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/RemoveFirstPage.java-2.0.27,0,0,2,21,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ReplaceURLs.java-2.0.27,0,0,2,30,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/RubberStamp.java-2.0.27,0,0,2,24,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/RubberStampWithImage.java-2.0.27,0,0,1,83,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ShowColorBoxes.java-2.0.27,0,0,1,28,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ShowTextWithPositioning.java-2.0.27,0,0,1,67,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/SuperimposePage.java-2.0.27,0,0,1,41,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/UsingTextMatrix.java-2.0.27,0,0,2,68,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/printing/OpaquePDFRenderer.java-2.0.27,3,1,2,50,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/printing/Printing.java-2.0.27,6,0,13,53,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/rendering/CustomGraphicsStreamEngine.java-2.0.27,9,2,17,71,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/rendering/CustomPageDrawer.java-2.0.27,0,0,0,63,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/CMSProcessableInputStream.java-2.0.27,1,0,1,18,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateEmbeddedTimeStamp.java-2.0.27,6,0,6,87,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateEmptySignatureForm.java-2.0.27,0,0,1,24,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateSignature.java-2.0.27,0,1,1,78,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateSignatureBase.java-2.0.27,0,0,2,54,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateSignedTimeStamp.java-2.0.27,1,0,1,55,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateSignedTimestampBase.java-2.0.27,1,0,2,10,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateVisibleSignature.java-2.0.27,3,1,3,138,1.5,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/CreateVisibleSignature2.java-2.0.27,1,1,3,241,1.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/ShowSignature.java-2.0.27,23,0,26,265,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/SigUtils.java-2.0.27,20,0,29,156,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/TSAClient.java-2.0.27,7,0,10,81,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/ValidationTimeStamp.java-2.0.27,14,0,4,30,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CRLVerifier.java-2.0.27,1,0,1,137,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerificationException.java-2.0.27,0,0,0,6,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerificationResult.java-2.0.27,0,0,1,16,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java-2.0.27,1,0,1,201,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java-2.0.27,23,0,48,253,0.619,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/RevokedCertificateException.java-2.0.27,0,0,0,11,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/signature/validation/AddValidationInformation.java-2.0.27,19,0,52,294,0.819,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/validation/CertInformationCollector.java-2.0.27,14,0,13,171,0.917,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/validation/CertInformationHelper.java-2.0.27,10,0,6,54,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/signature/validation/CertificateProccessingException.java-2.0.27,0,0,0,4,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/util/AddWatermarkText.java-2.0.27,0,0,2,61,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/util/ConnectedInputStream.java-2.0.27,0,0,9,34,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/util/DrawPrintTextLocations.java-2.0.27,8,3,10,153,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/util/ExtractTextByArea.java-2.0.27,0,0,2,22,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/util/ExtractTextSimple.java-2.0.27,0,0,2,26,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/util/PDFHighlighter.java-2.0.27,1,3,6,60,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/util/PDFMergerExample.java-2.0.27,1,0,0,70,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/util/PrintImageLocations.java-2.0.27,6,1,2,56,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/util/PrintTextColors.java-2.0.27,18,3,3,45,0.0,No
examples/src/main/java/org/apache/pdfbox/examples/util/PrintTextLocations.java-2.0.27,0,3,2,28,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/util/RemoveAllText.java-2.0.27,6,0,7,65,0.0,Yes
examples/src/main/java/org/apache/pdfbox/examples/util/SplitBooklet.java-2.0.27,0,0,2,33,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/ASCII85Filter.java-2.0.27,0,1,0,19,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/ASCII85InputStream.java-2.0.27,0,0,34,114,0.708,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/ASCII85OutputStream.java-2.0.27,0,0,25,98,0.729,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/ASCIIHexFilter.java-2.0.27,1,1,2,37,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/CCITTFaxDecoderStream.java-2.0.27,1,0,80,464,0.964,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/CCITTFaxEncoderStream.java-2.0.27,1,0,49,186,0.912,No
pdfbox/src/main/java/org/apache/pdfbox/filter/CCITTFaxFilter.java-2.0.27,1,1,5,65,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/CryptFilter.java-2.0.27,0,1,0,19,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/DCTFilter.java-2.0.27,1,1,3,187,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/DecodeOptions.java-2.0.27,0,0,13,57,0.9,No
pdfbox/src/main/java/org/apache/pdfbox/filter/DecodeResult.java-2.0.27,2,0,5,15,0.75,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/Filter.java-2.0.27,5,0,13,44,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/FilterFactory.java-2.0.27,12,0,3,40,0.0,No
pdfbox/src/main/java/org/apache/pdfbox/filter/FlateFilter.java-2.0.27,1,1,0,54,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/IdentityFilter.java-2.0.27,0,1,0,13,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/JBIG2Filter.java-2.0.27,1,1,2,66,0.0,Yes
pdfbox/src/main/java/org/apache/pdfbox/filter/JPXFilter.java-2.0.27,0,1,0,73,0.0,Yes
